id_study,id_subj,id_sex,id_tdate,id_bdate,id_group,id_handedness,task_ordinal,task_onset,task_offset,task_planet,trial_ordinal,trial_onset,trial_offset,trial_success,trial_distance,grasp_ordinal,grasp_onset,grasp_offset,grasp_is_thrown,grasp_hand
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,83,1094018,1102279,n,2,84,1094018,1097180,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,84,1102280,1105646,y,2,85,1102280,1104694,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,85,1111766,1126419,n,3,86,1111766,1123802,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,86,1126420,1142365,n,3,87,1126420,1129174,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,87,1142366,1148009,n,3,88,1142366,1145358,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,88,1148010,1153721,n,3,89,1148010,1151546,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,89,1153722,1157190,n,3,90,1153722,1156340,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,90,1162868,1167355,n,4,91,1162868,1164670,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,91,1167356,1172625,n,4,92,1167356,1169770,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,92,1172626,1177555,n,4,93,1172626,1174564,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,93,1177556,1181941,n,4,94,1177556,1179290,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,6,1028160,1184322,v,94,1181942,1184322,n,4,95,1181942,1183744,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,95,1198398,1202409,n,.,96,1198398,1200302,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,96,1202410,1204246,n,.,97,1202410,1203804,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,97,1212066,1215771,n,1,98,1212066,1213868,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,98,1215772,1219681,y,1,99,1215772,1217404,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,99,1219682,1223013,y,1,100,1219682,1220940,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,100,1223014,1226957,y,1,101,1223014,1224340,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,101,1226958,1228454,y,1,102,1226958,1228114,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,102,1234200,1237395,n,2,103,1234200,1235662,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,103,1237396,1241985,n,2,104,1237396,1239946,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,104,1241986,1246031,y,2,105,1241986,1243754,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,105,1246032,1272280,y,2,106,1246032,1246338,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,105,1246032,1272280,y,2,107,1247460,1249126,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,106,1327190,1331576,n,2,108,1327190,1331304,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,107,1338002,1344359,n,3,109,1338002,1340314,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,108,1344360,1349221,n,3,110,1344360,1346570,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,109,1349222,1353743,n,3,111,1349222,1351670,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,110,1353744,1358129,n,3,112,1353744,1355716,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,111,1358130,1360408,n,3,113,1358130,1360170,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,112,1369078,1381828,n,4,114,1369078,1370846,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,113,1476552,1480835,n,4,115,1476552,1479034,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,114,1480836,1486207,n,4,116,1480836,1483964,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,115,1486208,1489879,n,4,117,1486208,1487840,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,7,1191734,1491920,j,116,1489880,1491920,n,4,118,1489880,1491512,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,117,1501610,1507423,n,.,119,1501610,1505248,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,118,1507424,1514122,n,.,120,1507424,1513782,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,119,1520854,1527755,n,1,121,1520854,1522792,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,120,1527756,1533807,n,1,122,1527756,1530816,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,121,1533808,1547067,n,1,123,1533808,1536630,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,122,1547068,1553833,n,1,124,1547068,1551386,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,123,1553834,1556214,y,1,125,1553834,1555908,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,124,1563626,1568249,y,2,126,1563626,1565938,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,125,1568250,1573893,n,2,127,1568250,1570562,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,126,1573894,1580625,n,2,128,1573894,1577600,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,127,1580626,1585759,n,2,129,1580626,1582904,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,128,1585760,1602998,n,2,130,1585760,1602352,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,129,1609866,1616189,y,3,131,1609866,1612212,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,130,1616190,1620235,y,3,132,1616190,1617992,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,131,1620236,1625675,y,3,133,1620236,1622888,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,132,1625676,1630605,n,3,134,1625676,1628158,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,133,1630606,1633088,n,3,135,1630606,1632544,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,134,1641146,1646211,n,4,136,1641146,1643696,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,135,1646212,1650665,n,4,137,1646212,1648082,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,136,1650666,1655255,n,4,138,1650666,1652400,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,137,1655256,1661511,y,4,139,1655256,1656956,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,8,1497972,1664606,n,138,1661512,1664606,n,4,140,1661512,1663450,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,9,1716592,1738998,e,,,,,,,,,,
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,139,1757052,1762015,y,1,141,1757052,1759704,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,140,1762016,1765857,n,1,142,1762016,1763512,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,141,1765858,1769529,y,1,143,1765858,1767252,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,142,1769530,1772861,y,1,144,1769530,1770686,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,143,1772862,1775004,y,1,145,1772862,1774392,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,144,1781396,1785339,n,2,146,1781396,1783028,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,145,1785340,1789419,y,2,147,1785340,1786938,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,146,1789420,1807575,n,2,148,1789420,1805468,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,147,1807576,1811757,y,2,149,1807576,1809208,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,148,1811758,1814104,y,2,150,1811758,1813254,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,149,1820292,1824031,n,3,151,1820292,1821822,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,150,1824032,1827839,n,3,152,1824032,1825698,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,151,1827840,1831613,n,3,153,1827840,1829370,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,152,1831614,1835013,n,3,154,1831614,1832770,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,153,1835014,1837394,n,3,155,1835014,1836748,n,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,154,1846982,1850925,n,4,156,1846982,1848852,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,155,1850926,1854699,n,4,157,1850926,1852354,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,156,1854700,1858269,n,4,158,1854700,1856060,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,157,1858270,1861737,n,4,159,1858270,1859562,y,r
vr,20,f,08/22/2018,06/13/1990,AD,r,10,1753040,1864050,p,158,1861738,1864050,y,4,160,1861738,1863098,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,1,0,325575,b,,,,,,,,,,
vr,21,f,08/22/2018,09/25/1992,AD,r,2,390150,442616,d,,,,,,,,,,
vr,21,f,08/22/2018,09/25/1992,AD,r,3,516800,786284,w,,,,,,,,,,
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,1,801278,807533,y,1,1,801278,803623,n,b
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,1,801278,807533,y,1,2,803624,804814,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,2,807534,811035,n,1,3,807534,808962,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,3,811036,814571,n,1,4,811036,812566,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,4,814572,820453,n,1,5,814572,818142,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,5,820454,826947,n,1,6,820454,824500,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,6,826948,831809,n,1,7,826948,829532,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,7,831810,836365,n,1,8,831810,834190,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,8,836366,840411,y,1,9,836366,838168,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,9,840412,844423,y,1,10,840412,842146,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,10,844424,848333,n,1,11,844424,846226,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,11,848334,852073,y,1,12,848334,849898,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,12,852074,856901,y,1,13,852074,852380,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,12,852074,856901,y,1,14,853128,854794,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,13,856902,860675,y,1,15,856902,858602,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,14,860676,864211,y,1,16,860676,862274,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,15,864212,866490,y,1,17,864212,865878,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,16,875398,880701,y,2,18,875398,878254,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,17,880702,884679,n,2,19,880702,882572,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,18,884680,889643,n,2,20,884680,887774,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,19,889644,893349,n,2,21,889644,891378,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,20,893350,898857,y,2,22,893350,893690,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,20,893350,898857,y,2,23,894438,896512,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,21,898858,902563,n,2,24,898858,900456,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,22,902564,906677,n,2,25,902564,904536,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,23,906678,911267,n,2,26,906678,908582,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,24,911268,915789,n,2,27,911268,913036,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,25,915790,919393,n,2,28,915790,917252,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,26,919394,923371,y,2,29,919394,921026,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,27,923372,927315,y,2,30,923372,924800,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,28,927316,931293,n,2,31,927316,929118,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,29,931294,934999,n,2,32,931294,932654,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,30,935000,937278,n,2,33,935000,936428,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,31,945540,950537,n,3,34,945540,945778,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,31,945540,950537,n,3,35,946560,948226,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,32,950538,954481,n,3,36,950538,952340,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,33,954482,958391,y,3,37,954482,956182,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,34,958392,962403,n,3,38,958392,960160,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,35,962404,966143,y,3,39,962404,964002,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,36,966144,969849,y,3,40,966144,967912,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,37,969850,973793,y,3,41,969850,971652,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,38,973794,977465,y,3,42,973794,975494,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,39,977466,981239,y,3,43,977466,979166,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,40,981240,983416,y,3,44,981240,982668,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,41,992766,997457,n,4,45,992766,994942,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,42,997458,1001707,n,4,46,997458,999566,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,43,1001708,1005379,n,4,47,1001708,1003170,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,44,1005380,1009357,n,4,48,1005380,1007828,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,45,1009358,1013369,y,4,49,1009358,1011262,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,46,1013370,1016939,n,4,50,1013370,1014968,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,47,1016940,1020917,n,4,51,1016940,1018538,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,48,1020918,1025133,n,4,52,1020918,1022788,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,49,1025134,1029247,n,4,53,1025134,1027038,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,4,795430,1031696,e,50,1029248,1031696,n,4,54,1029248,1030880,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,51,1039312,1049409,n,.,55,1039312,1046894,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,52,1049410,1051858,n,.,56,1049410,1051076,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,53,1060494,1064879,n,1,57,1060494,1062704,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,54,1064880,1069027,n,1,58,1064880,1066716,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,55,1069028,1076337,y,1,59,1069028,1073924,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,56,1076338,1080179,y,1,60,1076338,1078038,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,57,1080180,1082730,y,1,61,1080180,1081982,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,58,1089156,1093031,y,2,62,1089156,1090720,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,59,1093032,1096533,n,2,63,1093032,1094290,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,60,1096534,1101021,n,2,64,1096534,1098302,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,61,1101022,1105305,n,2,65,1101022,1102824,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,62,1105306,1109964,n,2,66,1105306,1108944,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,63,1119348,1137265,n,3,67,1119348,1121626,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,64,1137266,1143725,n,3,68,1137266,1141006,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,65,1143726,1147567,n,3,69,1143726,1145290,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,66,1147568,1151783,n,3,70,1147568,1149404,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,67,1151784,1154844,y,3,71,1151784,1153552,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,68,1161644,1166165,n,4,72,1161644,1163786,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,69,1166166,1169735,n,4,73,1166166,1167186,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,70,1169736,1175481,n,4,74,1169736,1173374,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,71,1175482,1179459,n,4,75,1175482,1177046,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,5,1037578,1181874,n,72,1179460,1181874,n,4,76,1179460,1181262,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,73,1191870,1197037,y,.,77,1191870,1194216,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,74,1197038,1199214,y,.,78,1197038,1198262,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,75,1205776,1211351,n,1,79,1205776,1209142,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,76,1211352,1215737,n,1,80,1211352,1213562,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,77,1215738,1220055,y,1,81,1215738,1217540,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,78,1220056,1224169,n,1,82,1220056,1221620,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,79,1224170,1226074,n,1,83,1224170,1225768,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,80,1231956,1236069,n,2,84,1231956,1233826,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,81,1236070,1239299,n,2,85,1236070,1237872,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,82,1239300,1243209,n,2,86,1239300,1240796,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,83,1243210,1246745,n,2,87,1243210,1244842,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,84,1246746,1249092,n,2,88,1246746,1248106,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,85,1254974,1258713,n,3,89,1254974,1256878,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,86,1258714,1261943,n,3,90,1258714,1260108,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,87,1261944,1266771,n,3,91,1261944,1264018,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,88,1266772,1270647,n,3,92,1266772,1268302,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,89,1270648,1273640,n,3,93,1270648,1272484,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,90,1279964,1283975,n,4,94,1279964,1281902,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,91,1283976,1288769,n,4,95,1283976,1286152,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,92,1288770,1293189,n,4,96,1288770,1291354,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,93,1293190,1297371,n,4,97,1293190,1295128,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,6,1188028,1300772,v,94,1297372,1300772,n,4,98,1297372,1299684,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,7,1307470,1324164,m,,,,,,,,,,
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,95,1339770,1346263,n,.,99,1339770,1342456,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,96,1346264,1349222,n,.,100,1346264,1347556,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,97,1356328,1361597,y,1,101,1356328,1357824,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,98,1361598,1366663,n,1,102,1361598,1363230,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,99,1366664,1371083,y,1,103,1366664,1368160,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,100,1371084,1376965,n,1,104,1371084,1372682,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,101,1376966,1379686,n,1,105,1376966,1378258,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,102,1385126,1389885,n,2,106,1385126,1386860,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,103,1389886,1394441,n,2,107,1389886,1391314,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,104,1394442,1398283,y,2,108,1394442,1395598,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,105,1398284,1403689,y,2,109,1398284,1399576,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,106,1403690,1406920,n,2,110,1403690,1405458,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,107,1414128,1419023,n,3,111,1414128,1415828,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,108,1419024,1423035,n,3,112,1419024,1420418,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,109,1423036,1427659,n,3,113,1423036,1424362,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,110,1427660,1432929,n,3,114,1427660,1428918,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,111,1432930,1436194,n,3,115,1432930,1434188,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,112,1443198,1449997,n,4,116,1443198,1446530,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,113,1449998,1455675,n,4,117,1449998,1451426,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,114,1455676,1462883,n,4,118,1455676,1457954,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,115,1462884,1471825,n,4,119,1462884,1465944,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,8,1334534,1477606,m,116,1471826,1477606,n,4,120,1471826,1473186,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,117,1487092,1489845,n,.,121,1487092,1488384,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,118,1489846,1492362,n,.,122,1489846,1492192,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,119,1497734,1501779,n,1,123,1497734,1500454,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,120,1501780,1505451,n,1,124,1501780,1503956,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,121,1505452,1508375,n,1,125,1505452,1507152,n,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,122,1508376,1511401,n,1,126,1508376,1509906,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,123,1511402,1513306,n,1,127,1511402,1512898,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,124,1518372,1521601,n,2,128,1518372,1520208,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,125,1521602,1524491,n,2,129,1521602,1522860,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,126,1524492,1527177,y,2,130,1524492,1525648,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,127,1527178,1529931,y,2,131,1527178,1528436,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,128,1529932,1531734,n,2,132,1529932,1531258,y,r
vr,21,f,08/22/2018,09/25/1992,AD,r,9,1482944,1577838,j,129,1537480,1541253,n,3,133,1537480,1539894,y,r
